,id,owner,created,isOrgItem,modified,guid,name,title,type,typeKeywords,description,tags,snippet,thumbnail,documentation,extent,categories,spatialReference,accessInformation,classification,licenseInfo,culture,properties,advancedSettings,url,proxyFilter,access,subInfo,appCategories,industries,languages,largeThumbnail,banner,screenshots,listed,ownerFolder,protected,numComments,numRatings,avgRating,numViews,contentStatus,orgId,scoreCompleteness,groupDesignations,apiToken1ExpirationDate,apiToken2ExpirationDate,contentOrigin,lastViewed,layers,tables,size,commentsEnabled,itemControl,sourceUrl,serviceProxyParams
407,028e80ae17e247b493b60a483cd17f70,esri_oceans,1566254589000,True,1571084223000,,,actlease,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Metadata', 'Service', 'Singlelayer', 'Hosted Service']","<DIV STYLE=""text-align:Left;""><DIV><DIV><P><SPAN><SPAN>OCS Lease Blocks that are currently leased from the federal government by industry for the purpose of development of traditional oil or gas energy products and may or may not be actively developed or producing. Leases in state waters are not included in this layer. </SPAN></SPAN></P><P><SPAN><SPAN>The Outer Continental Shelf Lands Act (OCSLA) (</SPAN></SPAN><A href=""https://www.gpo.gov/fdsys/pkg/USCODE-2010-title43/html/USCODE-2010-title43-chap29-subchapIII.htm""><SPAN><SPAN>43 U.S.C. 1331-1356a</SPAN></SPAN></A><SPAN><SPAN>), as amended, authorizes the Secretary of the Interior to issue, on a competitive basis, leases for oil and gas, and sulfur, in submerged lands of the Outer Continental Shelf. The Act authorizes the Secretary to grant rights-of-way and easements through the submerged lands of the OCS.</SPAN></SPAN></P><P><SPAN><SPAN>An OCS lease is an agreement that is issued under section 8 or maintained under section 6 of the Act and that authorizes exploration for, and development and production of, minerals on the OCS. The term also means the area covered by that agreement, whichever the context requires. The areas covered by the lease agreement consist of one or more OCS Lease Blocks, or any leasable portion thereof, bid upon as a single administrative unit, that will be part of a single lease.</SPAN></SPAN></P><P><SPAN><SPAN>This data set contains the outlines for active federal oil and gas leases in the Gulf of Mexico OCS Region. The file is updated on a monthy basis on or about the first of each month. The lease outlines represent a close approximation, but might not be the exact coordinates for those leases. For official coordinates please refer to the OPD or SOBD for the lease. All leasing in the GOM OCS Region is captured on a NAD27.</SPAN></SPAN></P><P><SPAN><SPAN>Supplemental_Information:</SPAN></SPAN></P><P><SPAN><SPAN>Other cadastre data for the Agency is available at:</SPAN></SPAN></P><P><A href=""https://www.data.boem.gov/Main/Mapping.aspx""><SPAN><SPAN>https://www.data.boem.gov/Main/Mapping.aspx</SPAN></SPAN></A></P><P><SPAN><SPAN>These data will include digital images of Agency data at the regional, planning area, Official Protraction Diagram (OPD), Supplemental Official OCS Block Diagram (SOBD)s and Digital Spatial Data in ArcMap format at the regional levels.</SPAN></SPAN></P></DIV></DIV></DIV>","['esri_oceans', 'esri_marine', 'esri_energy', 'landscape', 'oceans', 'energy', 'esri_landscape', 'oceans1', 'disturbance']","To show the areas that are currently under lease. Does not include old leases that are relinquished, terminated, or expired.",thumbnail/ago_downloaded.png,,"[[-96.20129539827758, 26.008032391664205], [-85.36376175166222, 30.198923133936766]]",[],102100,"Bureau of Ocean Energy Management, Office of Leasing and Plans, Mapping and Automation Section",,"<DIV STYLE=""text-align:Left;""><DIV><DIV><P><SPAN>BOEM will not assume any responsibility or liability for damages caused by errors or omissions in the original data set. BOEM has made efforts to ensure the accuracy and reliability of the data; however, some errors may exist. Notifications of errors are appreciated and shall be reported to the BOEM Office of Public Affairs (see contact information below). Data is not intended to be used as legal documentation and shall not be constructed as such. The data was developed within the U.S. Government; no proprietary rights may be attached to them nor may they be sold to the U.S. Government as part of any procurement of ADP products or services. Data is not to be used for navigational purposes.</SPAN></P><P><SPAN /></P><P><SPAN>For more information please visit our webpage: http://www.boem.gov/</SPAN></P><P><SPAN>Office of Public Affairs, Gulf of Mexico OCS Region</SPAN></P><P><SPAN>1201 Elmwood Park Blvd. </SPAN></P><P><SPAN>New Orleans, LA 70123-2394</SPAN></P><P><SPAN>Phone: 1-800-200-4853</SPAN></P></DIV></DIV></DIV>",en-us,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/actlease/FeatureServer,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,9,,,83,,-1,-1,self,1678010400000,,,,,,,
408,2e4e5739836e494ea6da0133a05e5820,esri_oceans,1566254587000,True,1571084187000,,actlease.zip,actlease,Shapefile,"['ArcGIS Desktop', 'Data', 'Layer', 'Shapefile', 'Template']",,"['esri_oceans', 'esri_marine', 'esri_energy', 'landscape', 'oceans', 'energy', 'esri_landscape', 'oceans1', 'disturbance']",,thumbnail/ago_downloaded.png,,[],[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,2,,,33,,-1,-1,self,-1,,,,,,,
409,47198c9af3e746ce94ebcf5c436d355f,esri_oceans,1566320861000,True,1571073870000,,planarea.zip,planarea,Shapefile,"['ArcGIS Desktop', 'Data', 'Layer', 'Shapefile', 'Template']",,"['esri_oceans', 'esri_marine', 'landscape', 'oceans', 'energy', 'esri_landscape', 'oceans1', 'boundaries', 'disturbance']",,thumbnail/ago_downloaded.png,,[],[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,2,,,33,,-1,-1,self,-1,,,,,,,
410,707360ba0b6a48b8b06a69182df853d2,esri_oceans,1566318871000,True,1571076420000,,blocks.zip,blocks,Shapefile,"['ArcGIS Desktop', 'Data', 'Layer', 'Shapefile', 'Template']",,"['esri_oceans', 'esri_marine', 'landscape', 'oceans', 'energy', 'esri_landscape', 'disturbance', 'oceans1']",,thumbnail/ago_downloaded.png,,[],[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,2,,,33,,-1,-1,self,-1,,,,,,,
411,9aef7e0eab56447dab94b77862745b9f,esri_oceans,1566323387000,True,1571069840000,,protrac.zip,protrac,Shapefile,"['ArcGIS Desktop', 'Data', 'Layer', 'Shapefile', 'Template']",,"['esri_oceans', 'esri_marine', 'landscape', 'oceans', 'energy', 'oceans1', 'esri_landscape']",,thumbnail/ago_downloaded.png,,[],[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,2,,,33,,-1,-1,self,-1,,,,,,,
412,65a6f6bcf24d4c2b8b476e8c809167eb,esri_oceans,1623079248000,True,1623079726000,,,Monthly Chlorophyll Deviations (2000-present),Web Map,"['ArcGIS Online', 'Explorer Web Map', 'Map', 'Online Map', 'Web Map']",,"['Chlorophyll-a', 'SDG14', 'Oceans5', 'Water Quality']",Monthly Chlorophyll Deviations (2000-present),thumbnail/ago_downloaded.png,,"[[-103.0791, 0.0635], [-38.1718, 33.3009]]",[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,73018081445746e998cf2954355cda10,False,0,0,0.0,2,,,56,,-1,-1,self,-1,,,,,,,
413,f93163de5e614e83b121cd945cb1ecf4,esri_oceans,1623268062000,True,1623268064000,,,Chlorophyll-a Daily Anomaly 99 Percentile v2,Image Service,"['ArcGIS Server', 'Data', 'Image Service', 'Service', 'Singlelayer']",,['Chlorophyll-a'],Chlorophyll-a Daily Anomaly 99 Percentile,thumbnail/ago_downloaded.png,,"[[-180, -89], [-179.9887, 89]]",[],,,,,en-us,,,https://oceans5dev.arcgis.com/arcgis/rest/services/chlorophyll/chlorophyll_sub2_daily_anomaly/ImageServer,,private,0,[],[],[],,,[],False,73018081445746e998cf2954355cda10,False,0,0,0.0,2,,,41,,-1,-1,self,-1,,,,,,,
414,0e4f4894af64417992f1528ca5a91e77,esri_oceans,1637288126000,True,1637288347000,,,SDG 14.1.1a Sub-Indicator Basemap,Web Map,"['ArcGIS Online', 'Explorer Web Map', 'Map', 'Online Map', 'Web Map']",,"['Chlorophyll-a', 'Eutrophication', 'SDG14']",SDG 14.1.1a Sub-Indicator Basemap,thumbnail/ago_downloaded.png,,"[[-92.7439, -79.262], [166.885, 71.7341]]",[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,2c73fc3a3ef84fffbf0a7d11ed9e9d87,False,0,0,0.0,2,,,56,,-1,-1,self,-1,,,,,,,
415,1a0236ca311e4a808a035547ab961498,esri_oceans,1676884524000,True,1676929899000,,Chlorophyll-a Monthly Mean (2000-2021),Chlorophyll-a Monthly Mean (2000-2021),Image Service,"['ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",Image Service generated from running the CopyRaster tool.,"['Analysis Result', 'CopyRaster']",Analysis Image Service generated from CopyRaster,thumbnail/ago_downloaded.png,,[],[],,,,,,,,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/Chlorophyll-a Monthly Mean (2000-2021)/ImageServer,,private,0,[],[],[],,,[],False,,False,0,0,0.0,2,,,58,,-1,-1,self,1709683200000,,,,,,,
416,3581bf3fc5f34fb2a3695ea3a4dc3a03,esri_oceans,1608572347000,True,1608572394000,,2017 02 February,2017 02 February,Vector Tile Service,"['Data', 'Service', 'Vector Tile Service', 'ArcGIS Server', 'Hosted Service']",<div style='text-align:Left;font-size:12pt'><p><span>Monthly AIS Vessel Traffic </span></p></div>,"['AIS', 'Vessel Traffic']",2017 02 February,thumbnail/thumbnail.png,,"[[-179.99973999980566, 10.943739999583574], [-61.1311499999351, 66.14559999988018]]",[],102100,"USCG, NOAA, BOEM, Marine Cadastre, Esri",,,en-us,,,https://tiles.arcgis.com/tiles/P3ePLMYs2RVChkJx/arcgis/rest/services/2017_02_February/VectorTileServer,,public,0,[],[],[],,,[],False,6da63c4feb3c4d2890abd382ce685df0,False,0,0,0.0,2,,,35,,-1,-1,self,1723446000000,,,,,,,
417,34f7ca50c20e4cc985fb531268f366a2,esri_oceans,1608723799000,True,1608723858000,,2020 04 April,2020 04 April,Vector Tile Service,"['Data', 'Service', 'Vector Tile Service', 'ArcGIS Server', 'Hosted Service']",<div style='text-align:Left;font-size:12pt'><p><span>Monthly AIS Vessel Traffic </span></p></div>,"['AIS', 'Vessel Traffic']",2020 04 April,thumbnail/thumbnail.png,,"[[-179.9998700004003, 8.638830000190923], [-60.00208999971099, 61.2663300001166]]",[],102100,"USCG, NOAA, BOEM, Marine Cadastre, Esri",,,en-us,,,https://tiles.arcgis.com/tiles/P3ePLMYs2RVChkJx/arcgis/rest/services/2020_04_April/VectorTileServer,,public,0,[],[],[],,,[],False,6da63c4feb3c4d2890abd382ce685df0,False,0,0,0.0,2,,,35,,-1,-1,self,1723446000000,,,,,,,
418,3d32535ffce4413095581c86b3efc9ae,esri_oceans,1608721090000,True,1608721149000,,2020 03 March,2020 03 March,Vector Tile Service,"['Data', 'Service', 'Vector Tile Service', 'ArcGIS Server', 'Hosted Service']",<div style='text-align:Left;font-size:12pt'><p><span>Monthly AIS Vessel Traffic </span></p></div>,"['AIS', 'Vessel Traffic']",2020 03 March,thumbnail/thumbnail.png,,"[[-179.9491099999751, 11.177839999905169], [-60.771420000142285, 76.23150000002083]]",[],102100,"USCG, NOAA, BOEM, Marine Cadastre, Esri",,,en-us,,,https://tiles.arcgis.com/tiles/P3ePLMYs2RVChkJx/arcgis/rest/services/2020_03_March/VectorTileServer,,public,0,[],[],[],,,[],False,6da63c4feb3c4d2890abd382ce685df0,False,0,0,0.0,2,,,35,,-1,-1,self,1723453200000,,,,,,,
419,f7a2ff5f798f49b6a1e2cbec227aa65e,esri_oceans,1561746038000,True,1561746039000,4F339F97-D16F-415D-8C29-2649D6E06B57,Median_Sea_Ice_Extent_Arctic_v1.sd,Median Sea Ice Extent Arctic v1,Service Definition,"['.sd', 'ArcGIS', 'Metadata', 'Service Definition', 'Online']",<div style='text-align:Left;font-size:12pt'><p><span>Median Sea Ice Extent for the Arctic from NSIDC 1981-2010 Monthly Averages</span></p></div>,"['Sea Ice', 'Extent', 'Median', 'Arctic', 'Ocean']",Median Sea Ice Extent for the Arctic from NSIDC 1981-2010 Monthly Averages,thumbnail/thumbnail.png,,"[[-180, 32.887833468757], [180, 90]]",[],WGS_1984_EPSG_Alaska_Polar_Stereographic,,,,en-us,,,,,private,0,[],[],[],,,[],False,c0b07dd0d7be406fb2e1c47bd89f2263,False,0,0,0.0,2,deprecated,,75,,-1,-1,self,-1,,,,,,,
420,ba89ae8584f34266bf0772457a4ae315,esri_oceans,1561745950000,True,1561745951000,BF0B3B7D-07A3-47AE-AD97-2FC938C993A5,Median_Sea_Ice_Extent_Antarctic_v1.sd,Median Sea Ice Extent Antarctic v1,Service Definition,"['.sd', 'ArcGIS', 'Metadata', 'Service Definition', 'Online']",<div style='text-align:Left;font-size:12pt'><div><div><p><span>Median Sea Ice Extent for the Antarctic from NSIDC 1981-2010 Monthly Averages</span></p></div></div></div>,"['Sea Ice', 'Extent', 'Median', 'Antarctic', 'Ocean']",Median Sea Ice Extent for the Antarctic from NSIDC 1981-2010 Monthly Averages,thumbnail/thumbnail.png,,"[[-180, -90], [180, -43.2379545696522]]",[],WGS_1984_Antarctic_Polar_Stereographic,,,,en-us,,,,,private,0,[],[],[],,,[],False,c0b07dd0d7be406fb2e1c47bd89f2263,False,0,0,0.0,2,deprecated,,75,,-1,-1,self,-1,,,,,,,
421,eb35244a9a1c463db67f09ce764c39e5,esri_oceans,1636499523000,True,1636995479000,131AFC92-6B34-4FD2-A08A-E8304A037035,EMU_2_0_Change_Layer.sd,EMU_2_0_Change_Layer,Service Definition,"['.sd', 'ArcGIS', 'Metadata', 'Service Definition', 'Online']",,"['EMU', 'Ecological Marine Units']",EMU 2.0 Change Layer,thumbnail/thumbnail.png,,"[[-179.875, -77.875], [179.875, 89.875]]",[],GCS_WGS_1984,,,,en-us,,,,,private,0,[],[],[],,,[],False,d9aa1f98f85948eeb640d3fcc6c7e40a,False,0,0,0.0,2,,,48,,-1,-1,self,-1,,,,,,,
422,3a0ce5ad39bc489a9cd8a795e02f132e,esri_oceans,1674583220000,True,1699486917000,,,World Ocean Reference NOAA Meeting,Vector Tile Service,"['Data', 'Service', 'Styled', 'Vector Tile Service', 'Vector Tile Style Editor', 'World_Basemap_v2']",,"['v2', 'wma', 'World_Basemap_v2', 'global', 'basemaps', 'vector', 'basemap', 'esri_basemap', 'esri_vector', 'ocean', 'ocean reference']",,thumbnail/ago_downloaded.png,,"[[-140, -60], [140, 60]]",[],,,,,en-us,,,https://basemaps.arcgis.com/arcgis/rest/services/World_Basemap_v2/VectorTileServer,,public,0,[],[],[],,,[],False,478ed815061f4619ac58baa2149171d7,False,0,0,0.0,2,,,50,,-1,-1,self,1691672400000,,,,,,,
423,31b64ad11cef45d7bd16b25133899987,esri_oceans,1719007317000,True,1719007728000,9DC58B4E-7780-4AC2-A19D-BE97416B2D87,US_Vessel_Traffic_2015_01_Count_10sqmi.sd,US_Vessel_Traffic_2015_01_Count_10sqmi,Service Definition,"['.sd', 'ArcGIS', 'Metadata', 'Service Definition', 'Online']",Monthly AIS Vessel Traffic Hexbin Summaries for ,"['AIS', 'Vessel Traffic', 'U.S. Vessel Traffic']",Monthly AIS Vessel Traffic Hexbin Summaries for,thumbnail/thumbnail.png,,"[[-179.997874936477, 0.650551562866134], [-61.6408210718713, 69.0764632452598]]",[],WGS_1984_Web_Mercator_Auxiliary_Sphere,"NOAA, BOEM, USCG, Marine Cadastre, Esri",,These are use limitations,en-us,,,,,private,0,[],[],[],,,[],False,5e5302cdd1794945b89bf48f2fa06a1a,False,0,0,0.0,2,,,85,,-1,-1,self,1719007200000,,,,,,,
424,454ca9ba2b744ef0bef074631492a3ff,esri_oceans,1692630396000,True,1692630484000,,World_Ocean_Atlas_2018___Mixed_Layer_Depth___Monthly___September,World Ocean Atlas (2018) - Mixed Layer Depth - Monthly - September,Image Service,"['ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/blob.png,,"[[-180, -90], [180, 90]]",[],,,,,,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/World_Ocean_Atlas_2018___Mixed_Layer_Depth___Monthly___September/ImageServer,,public,0,[],[],[],,,[],False,d9aa1f98f85948eeb640d3fcc6c7e40a,True,0,0,0.0,2,,,33,,-1,-1,self,1723374000000,,,,,,,
425,31ecee1eb9df45278e5df8a56797b684,esri_oceans,1610505372000,True,1610505497000,,Zip_Download_Size.csv,AIS File Download Size,CSV,['CSV'],,"['AIS', 'Vessel Traffic']",,thumbnail/ago_downloaded.png,,[],[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,5e5302cdd1794945b89bf48f2fa06a1a,False,0,0,0.0,2,,,41,,-1,-1,self,-1,,,,,,,
426,65e7b2ffd0f44ce9a5b096ed13b6a6b0,esri_oceans,1623267988000,True,1623267989000,,,Chlorophyll-a Daily Anomaly 95-99 Percentile,Image Service,"['ArcGIS Server', 'Data', 'Image Service', 'Service', 'Singlelayer']",,['Chlorophyll-a'],Chlorophyll-a Daily Anomaly 95-99 Percentile,thumbnail/ago_downloaded.png,,"[[-180, -89], [-179.9887, 89]]",[],,,,,en-us,,,https://oceans5dev.arcgis.com/arcgis/rest/services/chlorophyll/chlorophyll_sub2_daily_anomaly/ImageServer,,private,0,[],[],[],,,[],False,73018081445746e998cf2954355cda10,False,0,0,0.0,2,,,41,,-1,-1,self,-1,,,,,,,
427,3c6a41dff76f4efb930cfa8d5f7ded9e,esri_oceans,1629486552000,True,1629763005000,,survey123_f31739fd88ec43dab519c9cd7f6ee9c7,Bathy Needs,Feature Service,"['ArcGIS Server', 'Data', 'f31739fd88ec43dab519c9cd7f6ee9c7', 'Feature Access', 'Feature Service', 'OwnerView', 'Service', 'Singlelayer', 'Source', 'Survey123', 'Survey123 Hub', 'Hosted Service']",,[],,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/survey123_f31739fd88ec43dab519c9cd7f6ee9c7/FeatureServer,,private,0,[],[],[],,,[],False,8739e275e18148cd870ff8fea62fa326,False,0,0,0.0,2,,,33,,-1,-1,self,1695236400000,,,,,,,
428,e5f1fcd64ad14b01bdaf4c5e64342e47,esri_oceans,1632417516000,True,1632417585000,,210923c_test_multiobjective_hacked_json,210923c_test_multiobjective_hacked_json,Image Service,"['ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Pristine Seas'],,thumbnail/blob.png,,"[[-180, -89.00000000000001], [180, 89]]",[],102100,,,,,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/210923c_test_multiobjective_hacked_json/ImageServer,,private,0,[],[],[],,,[],False,a2b633d6afd0491988515ba1f1f52197,False,0,0,0.0,2,,,33,,-1,-1,self,1698285600000,,,,,,,
429,23c21260778e4358ac225c63bf3d7109,esri_oceans,1701143250000,True,1701143994000,,Aqua_MODIS_PAR_Monthly_2002_to_2023,Aqua_MODIS_PAR_Monthly_2002_to_2023,Image Service,"['ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/blob.png,,"[[-180, -90.00000000000001], [179.99999491432584, 90.04166412324095]]",[],4326,,,,,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/Aqua_MODIS_PAR_Monthly_2002_to_2023/ImageServer,,public,0,[],[],[],,,[],False,108c1af28b4848649b38fbebba061fcf,False,0,0,0.0,2,,,33,,-1,-1,self,1723374000000,,,,,,,
430,23b64a4d3b2d457a9f0d981353bb769d,esri_oceans,1637288785000,True,1637288848000,,,SDG 14.1.1a Sub-Indicator Cumulative Anomaly Sum,Web Map,"['ArcGIS Online', 'Explorer Web Map', 'Map', 'Online Map', 'Web Map']",,"['Chlorophyll-a', 'Eutrophication', 'SDG14']",SDG 14.1.1a Sub-Indicator Basemap,thumbnail/ago_downloaded.png,,"[[-92.7439, -79.262], [166.885, 71.7341]]",[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,2c73fc3a3ef84fffbf0a7d11ed9e9d87,False,0,0,0.0,1,,,56,,-1,-1,self,-1,,,,,,,
431,54cde7c90266429b95899b8ca2e7fcbe,esri_oceans,1638908002000,True,1638908003000,1BE927AA-44B2-4F1B-8B16-F63C5B8C40D8,AIS_App_Source_Data_DEV.sd,AIS_App_Source_Data_DEV,Service Definition,"['.sd', 'ArcGIS', 'Metadata', 'Service Definition', 'Online']",,"['AIS', 'Vessel Traffic', 'DEV']",AIS_App_Source_Data_DEV,thumbnail/thumbnail.png,,[],[],WGS_1984_Web_Mercator_Auxiliary_Sphere,,,,en-us,,,,,private,0,[],[],[],,,[],False,5e5302cdd1794945b89bf48f2fa06a1a,False,0,0,0.0,1,,,51,,-1,-1,self,-1,,,,,,,
432,ca0d06bb1c1f4e77839e43681d25e60f,esri_oceans,1642692963000,True,1642692965000,D6A76058-E6FA-4FEB-B37E-0937169C3019,Contour_GEBCO_21_verticies_5000.sd,Contour_GEBCO_21_verticies_5000,Service Definition,"['.sd', 'ArcGIS', 'Metadata', 'Service Definition', 'Online']",,['Contour_GEBCO_21_verticies_5000'],Contour_GEBCO_21_verticies_5000,thumbnail/thumbnail.png,,"[[-179.997916666667, -89.4416666666667], [179.997916666667, 89.7386458333334]]",[],GCS_unknown,,,,en-us,,,,,private,0,[],[],[],,,[],False,8dea457e6d7f4227a15635e27c7b8212,False,0,0,0.0,1,,,35,,-1,-1,self,-1,,,,,,,
433,fba336b0ffb848479d7629944c205a47,esri_oceans,1571202946000,True,1571202947000,C7C064BE-D8B4-4682-B1E4-3AFFB7B06660,Lot_Location_Map_WFL1.sd,Lot Location Map_WFL1,Service Definition,"['.sd', 'ArcGIS', 'Metadata', 'Service Definition', 'Online']",,['Lot'],Lots should be locted in the areas shown on the map. ,thumbnail/thumbnail.png,,"[[-80.1819883148382, 40.3510429999999], [-79.8120669999998, 40.6128721607687]]",[],WGS_1984_Web_Mercator_Auxiliary_Sphere,,,,en-us,,,,,private,0,[],[],[],,,[],False,580c2d2cf4134ebf94c82f08f01f8488,False,0,0,0.0,1,,,50,,-1,-1,self,-1,,,,,,,
434,2d1e4953eb5d4b16b651d675cfbe2dff,esri_oceans,1567621829000,True,1567622843000,,BathymetryContours.zip,BathymetryContours,File Geodatabase,['File Geodatabase'],,"['esri_oceans', 'esri_marine', 'landscape', 'energy', 'esri_landscape', 'oceans', 'oceans1', 'elevation']",,thumbnail/ago_downloaded.png,,[],[],,,,,,,,,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,1,,,50,,-1,-1,self,-1,,,,,,,
435,7ea6dbb382474bf0908fb942d7c4bef8,esri_oceans,1566583542000,True,1566583543000,,UnexplodedOrdnance.zip,UnexplodedOrdnance,File Geodatabase,['File Geodatabase'],,"['esri_oceans', 'esri_marine', 'landscape', 'oceans', 'energy', 'esri_landscape', 'oceans1', 'disturbance']",,thumbnail/ago_downloaded.png,,[],[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,1,,,50,,-1,-1,self,-1,,,,,,,
436,a064c77a16734becaff070b67dd9db6b,esri_oceans,1492623274000,True,1633958835000,3C1FBF9C-BDD2-4C66-90DC-5E8C7A0BE126,EMU_Cluster_Polygon_v2.sd,EMU_Cluster_Polygon_v2,Service Definition,"['.sd', 'ArcGIS', 'File Geodatabase Feature Class', 'Metadata', 'Online', 'Service Definition']","The existence, sources, distribution, circulation, and physicochemical nature of macroscale oceanic water bodies have long been a focus of oceanographic inquiry. Building on that work, this paper describes an objectively derived and globally comprehensive set of 37 distinct volumetric region units, called ecological marine units (EMUs). They are constructed on a regularly spaced ocean point-mesh grid, from sea surface to seafloor, and attributed with data from the 2013 World Ocean Atlas version 2. The point attribute data are the means of the decadal averages from a 57-year climatology of six physical and chemical environment parameters (temperature, salinity, dissolved oxygen, nitrate, phosphate, and silicate). The database includes over 52 million points that depict the global ocean in x, y, and z dimensions. The point data were statistically clustered to define the 37 EMUs, which represent physically and chemically distinct water volumes based on spatial variation in the six marine environmental characteristics used. The aspatial clustering to produce the 37 EMUs did not include point location or depth as a determinant, yet strong geographic and vertical separation was observed. Twenty-two of the 37 EMUs are globally or regionally extensive, and account for 99% of the ocean volume, while the remaining 15 are smaller and shallower, and occur around coastal features. We assessed the vertical distribution of EMUs in the water column and placed them into classical depth zones representing<br />epipelagic (0 m to 200 m), mesopelagic (200 m to 1,000  m), bathypelagic (1,000 m to 4,000 m) and abyssopelagic (&gt;4,000 m) layers. The mapping and characterization of the EMUs represent a new spatial framework for organizing and understanding the physical, chemical, and ultimately biological properties and processes of oceanic water bodies. The EMUs are an initial objective partitioning of the ocean using longterm historical average data, and could be extended in the future by adding new classification variables and by introducing functionality to develop time-specific EMU distribution maps. The EMUs are an open-access resource, and as both a standardized geographic framework and a baseline physicochemical characterization of the oceanic<br />environment, they are intended to be useful for disturbance assessments, ecosystem accounting exercises, conservation priority setting, and marine protected area network design, along with other research and management applications.","['open science', 'emu', 'ecological marine units', 'ocean', 'marine', 'ecosystem']",Metadata for EMUs,thumbnail/thumbnail.png,,"[[-180, -90], [180, 90]]",[],GCS_WGS_1984,"Esri, USGS, NOAA, NASA, USFWS, NIWA, MCI, NatureServe, GEO, Duke Marine Geospatial Ecology Lab, GRID Arendal, Woods Hole Oceanographic Institution, University of Auckland",,"<p style=""margin-top:0px; margin-bottom:1.55rem; padding:0px; font-family:Verdana, Helvetica, sans-serif; background-color:rgb(255, 255, 255);""><font size=""4"" style=""font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""> This work is licensed under a Creative Commons by Attribution (CC BY 4.0) license. See Credits and Map for Attribution.<br /></font></p><div><font size=""4""><a href=""https://creativecommons.org/licenses/by/4.0"" target=""_blank""><b>View License Deed</b></a> | <a href=""https://creativecommons.org/licenses/by/4.0/legalcode"" target=""_blank""><b>View Legal Code</b></a></font></div>",en-us,,,,,private,0,[],[],[],,,[],False,27becb29bf594c71884d9dbcc97a901a,False,0,0,0.0,1,,,88,,-1,-1,self,-1,,,,,,,
